Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-19 00:00:00-04:00,164.69633990267727,167.04063094935265,164.43806091625274,166.51416015625,47720200,0.0,0.0
2023-04-20 00:00:00-04:00,164.98439481710608,166.75254478310427,164.45792404954577,165.54066467285156,52456400,0.0,0.0
2023-04-21 00:00:00-04:00,163.9513231358082,165.34199776450657,163.39505328432884,163.92152404785156,58337300,0.0,0.0
2023-04-24 00:00:00-04:00,163.90164130964763,164.4976533409326,162.79902966182138,164.2294464111328,41949600,0.0,0.0
2023-04-25 00:00:00-04:00,164.09037039517085,165.20290996114895,162.64008261190818,162.67982482910156,48714100,0.0,0.0
2023-04-26 00:00:00-04:00,161.97455408738838,164.1797773989344,161.71629028915186,162.66989135742188,45498800,0.0,0.0
2023-04-27 00:00:00-04:00,164.09040388505517,167.43796639911292,164.09040388505517,167.28897094726562,64902300,0.0,0.0
2023-04-28 00:00:00-04:00,167.36844063749712,168.71938831391478,166.76250053651825,168.55050659179688,55209200,0.0,0.0
2023-05-01 00:00:00-04:00,168.15317131458366,169.3153812859868,167.51743213816098,168.4611053466797,52472900,0.0,0.0
2023-05-02 00:00:00-04:00,168.95776073048643,169.21603969288225,166.42473224699455,167.41807556152344,48425700,0.0,0.0
2023-05-03 00:00:00-04:00,168.3716838787086,169.7822295000066,166.04726426997317,166.3353271484375,65136000,0.0,0.0
2023-05-04 00:00:00-04:00,163.79238316290207,165.92806528670815,163.21624220530038,164.68638610839844,81235400,0.0,0.0
2023-05-05 00:00:00-04:00,169.84184103114393,173.13974821486352,169.62330428247736,172.41461181640625,113316400,0.0,0.0
2023-05-08 00:00:00-04:00,171.33184784756818,172.69273847315233,170.96431567750452,172.34506225585938,55962800,0.0,0.0
2023-05-09 00:00:00-04:00,171.89806515550893,172.38479368338398,170.45772036794094,170.6265869140625,45326900,0.0,0.0
2023-05-10 00:00:00-04:00,171.86826436576024,172.87153565591404,170.75570954760406,172.4046630859375,53724500,0.0,0.0
2023-05-11 00:00:00-04:00,172.69273944112518,173.42780378537267,171.02391480886706,172.59339904785156,49514700,0.0,0.0
2023-05-12 00:00:00-04:00,172.70279663779016,173.14047463741815,170.09664241223433,171.65835571289062,45497800,0.24,0.0
2023-05-15 00:00:00-04:00,172.24526429695766,172.29500320134395,170.56418950470632,171.16102600097656,37266700,0.0,0.0
2023-05-16 00:00:00-04:00,171.08144678959502,172.22536569956662,170.89244805983668,171.16102600097656,42110300,0.0,0.0
2023-05-17 00:00:00-04:00,170.802921731771,172.01646292692044,169.5197278588666,171.77774047851562,57951600,0.0,0.0
2023-05-18 00:00:00-04:00,172.08610106086283,174.31427338267508,171.66832159643218,174.12527465820312,65496700,0.0,0.0
2023-05-19 00:00:00-04:00,175.45817816461866,175.45817816461866,174.01584116272988,174.23468017578125,55772400,0.0,0.0
2023-05-22 00:00:00-04:00,173.0609156133476,173.78707018746078,172.53371664638868,173.27975463867188,43570900,0.0,0.0
2023-05-23 00:00:00-04:00,172.21543066582518,172.46411001921396,170.37519737947483,170.65371704101562,50747300,0.0,0.0
2023-05-24 00:00:00-04:00,170.1861824697135,171.50915832540235,169.6192014905221,170.93222045898438,45143500,0.0,0.0
2023-05-25 00:00:00-04:00,171.49920353501065,172.9813225132751,170.78300590568506,172.07614135742188,56058300,0.0,0.0
2023-05-26 00:00:00-04:00,172.40441117246095,174.8414655423346,172.19551385930305,174.5032501220703,54835000,0.0,0.0
2023-05-30 00:00:00-04:00,176.0251725779241,178.04444739653601,175.63723345459917,176.36337280273438,55964400,0.0,0.0
2023-05-31 00:00:00-04:00,176.39320835023224,178.40254140623722,175.8262122431783,176.31362915039062,99625300,0.0,0.0
2023-06-01 00:00:00-04:00,176.76125247575317,179.16846640190982,175.99531594255492,179.1386260986328,68901800,0.0,0.0
2023-06-02 00:00:00-04:00,180.07367405509746,180.8197120402492,178.31302016024856,179.9940948486328,61945900,0.0,0.0
2023-06-05 00:00:00-04:00,181.6652231614469,183.9729593769144,177.09945927418482,178.63133239746094,121946500,0.0,0.0
2023-06-06 00:00:00-04:00,179.01928539733385,179.16848693081423,176.4926947903948,178.2633056640625,64848400,0.0,0.0
2023-06-07 00:00:00-04:00,177.49735033746626,180.25272139809334,176.38327186306722,176.88063049316406,61944600,0.0,0.0
2023-06-08 00:00:00-04:00,176.96019566720025,179.88466685968396,176.5225328195427,179.61610412597656,50214900,0.0,0.0
2023-06-09 00:00:00-04:00,180.54118422567086,181.26732358175673,179.67578505912772,180.00404357910156,48870700,0.0,0.0
2023-06-12 00:00:00-04:00,180.31241504815586,182.91856960136246,180.0139968128754,182.819091796875,54274900,0.0,0.0
2023-06-13 00:00:00-04:00,181.83432866057996,183.1771879321921,181.47622981918036,182.3416290283203,54929100,0.0,0.0
2023-06-14 00:00:00-04:00,182.40130312192284,183.4159189993345,181.05844389828908,182.97824096679688,57462900,0.0,0.0
2023-06-15 00:00:00-04:00,182.98820069184538,185.53467454445408,182.80914368567494,185.02735900878906,65433200,0.0,0.0
2023-06-16 00:00:00-04:00,185.74355105954828,186.00218726306332,183.29655508194935,183.943115234375,101235600,0.0,0.0
2023-06-20 00:00:00-04:00,183.43581728857993,185.1168919206648,183.43581728857993,184.0326385498047,49799100,0.0,0.0
2023-06-21 00:00:00-04:00,183.92321115088674,184.43052665607047,181.6254167606656,182.98818969726562,49515700,0.0,0.0
2023-06-22 00:00:00-04:00,182.76935787950543,186.06186963677442,182.6997203846116,186.0121307373047,51245300,0.0,0.0
2023-06-23 00:00:00-04:00,184.56979691773458,186.56917321431695,184.03264107925006,185.69381713867188,53079300,0.0,0.0
2023-06-26 00:00:00-04:00,185.84303155530625,187.056587853195,184.25147783336593,184.29127502441406,48088700,0.0,0.0
2023-06-27 00:00:00-04:00,184.90799365480206,187.39478684246586,184.68915464003317,187.0665283203125,50730800,0.0,0.0
2023-06-28 00:00:00-04:00,186.9371949008062,188.89678898638007,186.60895158372858,188.25022888183594,51216800,0.0,0.0
2023-06-29 00:00:00-04:00,188.08113960762984,189.065915150093,187.94187979964138,188.58843994140625,46347300,0.0,0.0
2023-06-30 00:00:00-04:00,190.6176777017229,193.45261284992773,190.24962198603617,192.9453125,85069600,0.0,0.0
2023-07-03 00:00:00-04:00,192.75633264734074,192.85581045659583,190.7469992902124,191.4433135986328,31458200,0.0,0.0
2023-07-05 00:00:00-04:00,190.5580125336322,191.96055248017748,189.61301889614603,190.31927490234375,46920300,0.0,0.0
2023-07-06 00:00:00-04:00,188.83712812170648,191.005619722992,188.2005096584099,190.79672241210938,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,190.3988382587058,191.65217656769724,189.23502086217493,189.6726837158203,46778000,0.0,0.0
2023-07-10 00:00:00-04:00,188.26019238153464,188.98634694518068,186.051918741953,187.61363220214844,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,188.16073759959696,188.2999974214925,185.61426361168884,187.08644104003906,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,188.67796574074268,190.68729888937372,187.4743663358331,188.7675018310547,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,189.49363473673785,190.17999206271838,188.77743710773038,189.53341674804688,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,189.22507106062216,190.17004947662323,188.62824977702334,189.68264770507812,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,190.8862393173272,193.29346848361283,190.79671840519242,192.9652099609375,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,192.32859124289226,193.30340992275686,191.40349628424582,192.70657348632812,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,192.0799014949964,197.1827905188556,191.63226660288888,194.0693359375,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,194.05939387250237,195.43210859968838,191.48307971545793,192.10975646972656,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,193.07464908684346,193.94004834844196,190.21979989162114,190.92605590820312,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,192.38826751793056,193.8803433972168,191.2343918618525,191.73175048828125,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,192.30870661637096,193.4128434792394,191.90086886112627,192.59716796875,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,192.64688652947038,194.60648071140787,192.29874460151117,193.47250366210938,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,194.98447580790904,196.1582348545856,191.5328058031928,192.1992645263672,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,193.64162593289265,195.59127862967463,193.1144269482991,194.79550170898438,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,195.0242770354596,195.4520133794531,194.22850013686713,195.41221618652344,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,195.20332163169834,195.69072337772218,194.24838637848805,194.57664489746094,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,194.00964855838458,194.14890836826487,190.83651323481342,191.56265258789062,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,190.55800651320928,191.3537682359983,189.682650404323,190.1601104736328,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,184.53996114899044,186.39013596823676,180.9589727316809,181.0286102294922,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,181.16786870937892,182.16258602037854,176.41312117705527,177.9051971435547,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,178.74073919038509,179.31767699775307,176.64188525492818,178.85015869140625,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,179.91452296742895,179.97420358016194,176.07491337372366,177.24868774414062,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,178.5318485222156,179.79514368485735,176.66179040560516,177.0298309326172,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,176.62146513071826,177.91633169490902,175.85449424677114,177.089599609375,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,177.26891591096813,178.982141452735,176.61151223126424,178.7530517578125,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,178.1753205708948,178.77294779686,176.3525278942784,176.75094604492188,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,176.43221164716573,177.8366454841051,175.80468863153288,175.87442016601562,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,176.44217435879924,176.81071191781265,172.79658890927436,173.31454467773438,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,171.62125231730667,174.4102251653838,171.2825953454054,173.80262756347656,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,174.3803221762426,175.43614389350165,173.05555986350222,175.14727783203125,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,176.3624860982906,176.98003880214063,175.55567945005336,176.5318145751953,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,177.81674565486915,180.83480810937422,177.62749170579477,180.406494140625,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,179.95825849517618,180.3865724367749,175.31661266513547,175.68516540527344,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,176.68123702638093,178.44425337461732,175.12738489635888,177.90638732910156,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,179.38055143384355,179.8785817383622,177.84662478334474,179.48016357421875,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,178.99206775998695,184.17157928985955,178.79285870089126,183.3946533203125,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,184.2114508710661,187.1099908816683,184.01224178963898,186.9107666015625,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,187.1000022131481,188.3749584477536,186.74141982224796,187.1298828125,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,188.74350364503547,189.17180235111994,187.53826379074908,188.713623046875,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,187.53827834394804,189.23157823204195,186.8709196021154,188.9526824951172,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,187.65778481230637,188.1060241787916,180.75509311149267,182.18942260742188,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,174.48987524048817,177.50795260998015,172.85633658962263,176.86050415039062,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,177.64740152618924,179.52995531910727,177.0895948627475,177.47805786132812,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,179.36063682675422,179.58972650566207,176.64138048680076,178.65342712402344,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,178.7829197037159,179.4203978695645,174.13131860001627,175.60548400878906,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,175.8146392253836,176.60153555778948,173.29460729254302,173.52371215820312,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,173.31453291514495,175.40626611600567,172.89618931470832,175.0476837158203,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,175.7847669091726,175.80469237640324,173.1352573172716,174.320556640625,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,175.7847698787979,178.6733547289085,175.47599352555886,177.26890563964844,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,176.8206661565984,178.9223544426158,176.43220316528132,178.36456298828125,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,178.55379737004205,178.99206641596786,174.70900328352505,174.7986602783203,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,173.86236460260469,175.60547049051658,173.17508042072535,173.2447967529297,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,173.98190276276097,176.3824124507124,173.36435005581257,174.10142517089844,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,173.51375374463223,176.272845866466,173.46394767482062,175.3863525390625,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,174.13131127312985,174.50980394404405,170.98375631226943,171.28257751464844,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,171.93996571470467,172.35830931806112,168.38403748683606,169.7585906982422,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.67289029975677,171.35229561756515,166.9596649336937,170.017578125,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,171.34234435362447,172.38821099702767,169.6689546844437,170.53553771972656,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,170.5454742181564,173.61334227752477,170.25660817173423,173.0655059814453,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.58137733238678,172.94599056102817,170.1470629702983,171.7208251953125,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,170.41599298863576,173.5237121875235,170.29647058822079,172.9758758544922,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,173.1053643215982,174.75882855892928,171.9997364518983,174.22096252441406,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,173.11532100137313,177.28881700197198,172.4977531453507,176.79078674316406,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,176.11346171048461,178.34464279243045,175.107446036238,178.28488159179688,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,177.39838972900156,179.01200295364612,177.24897152755216,177.68724060058594,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.4979871028153,179.14149613074932,176.9003598915757,179.09169006347656,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,179.36062976882246,181.6216762646302,178.33467342391498,179.99810791015625,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.7053146503435,181.21330009162827,177.4382370544457,178.14544677734375,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,176.05368981457053,178.37451255647653,175.81462982788145,178.01593017578125,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,175.95408765178922,177.7171190566085,174.11138477890506,176.45211791992188,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,174.88830756888308,176.8804286048216,174.42015790954335,175.14727783203125,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,175.34650059885732,177.13941271104983,174.4998582116265,174.768798828125,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.6193638112663,174.7289310742059,171.95988410028949,172.19894409179688,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,170.2367184674421,173.32449716604125,169.26056814973236,172.3184814453125,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,172.36828137785076,172.9858340558493,170.7745784168946,172.75674438476562,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,171.2028903602366,172.3782345012575,169.97772495383697,170.42596435546875,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.6988303904158,170.70486126921912,165.01734886306932,166.2325439453125,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,166.25245994352483,168.2943869866541,166.17277328052674,167.5572967529297,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,168.35415469749302,170.49567875321318,168.20473649908715,169.619140625,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.68285540471834,170.22673705418583,167.23855548952244,170.09725952148438,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,170.3263517013589,173.54362297786597,169.44981356586865,173.28465270996094,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,174.82854109962707,177.0796323308577,174.7687799021387,176.87046813964844,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,173.5535769300806,176.12341469494032,172.66708374442047,175.95407104492188,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.68516237015973,178.72313484890373,175.51583390272017,178.52392578125,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,178.47411491056127,181.72128190075364,178.26495071469225,181.10372924804688,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.63164388842938,182.7273013532089,180.8746281577945,182.1695098876953,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,182.2392272804333,183.39464585563024,181.09374863957265,181.69139099121094,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,183.48666979314862,186.0798450837419,183.04782333916816,185.9102783203125,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,185.3318234319476,185.54126320022215,183.7260525941369,184.3144989013672,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,187.2068669849832,187.61579347557358,185.81055118626102,186.9475555419922,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,187.35648416635163,189.00214317778068,187.28666076626993,187.51605224609375,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,189.07197729733983,190.45832494142388,188.15438088861924,189.21160888671875,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,189.75017672813084,189.87984006315943,188.07459771561332,189.191650390625,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,189.39112233533035,191.40581967333242,189.38115408596002,190.947021484375,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,190.90714151457556,191.0168531371935,189.24153067570467,190.13916015625,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,190.98692332373932,192.4231273748353,190.3286536219654,190.80738830566406,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,190.36854620290188,190.39846617015027,188.75280709668226,189.47091674804688,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,189.42104517322366,190.1690747922717,188.4037206300819,189.2913818359375,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,189.281413990356,190.57800170987989,188.90240744591168,189.8997802734375,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,190.39846146658158,191.5853375337861,188.47353926721377,188.8724822998047,43014200,0.0,0.0
